id,chr_name,genomic_start,genomic_end
rferrumequinum,15,20768257.0,20768784.0
rferrumequinum,15,38752251.0,38753041.0
rferrumequinum,2,91973721.0,91973933.0
rferrumequinum,2,30529930.0,30530295.0
rferrumequinum,11,26498419.0,26498802.0
rferrumequinum,7,41581960.0,41582646.0
rferrumequinum,26,24475256.0,24475584.0
rferrumequinum,15,20766903.0,20767312.0
rferrumequinum,21,29926006.0,29926209.0
rferrumequinum,9,50834311.0,50834517.0
rferrumequinum,2,30530246.0,30530516.0
rferrumequinum,2,27840511.0,27840695.0
rferrumequinum,4,4101819.0,4102226.0
rferrumequinum,18,13740740.0,13740884.0
rferrumequinum,15,38753310.0,38753641.0
rferrumequinum,21,4668339.0,4668611.0
rferrumequinum,7,74796040.0,74796170.0
rferrumequinum,14,12270991.0,12271135.0
rferrumequinum,24,143676.0,144110.0
rferrumequinum,11,54896921.0,54897070.0
rferrumequinum,11,21121867.0,21122460.0
rferrumequinum,23,34488444.0,34488565.0
rferrumequinum,3,45117789.0,45117907.0
rferrumequinum,21,7376925.0,7377040.0
rferrumequinum,15,206681.0,206966.0
rferrumequinum,15,38753042.0,38753306.0
rferrumequinum,9,41063783.0,41063900.0
rferrumequinum,9,31466334.0,31466432.0
rferrumequinum,8,22281194.0,22281326.0
rferrumequinum,5,7865883.0,7865986.0
rferrumequinum,19,13967682.0,13967764.0
rferrumequinum,12,10571880.0,10572389.0
rferrumequinum,5,16316673.0,16316744.0
rferrumequinum,12,30604299.0,30604388.0
rferrumequinum,19,28878179.0,28878284.0
rferrumequinum,24,144618.0,145062.0
rferrumequinum,9,17061990.0,17062066.0
rferrumequinum,12,35390613.0,35390686.0
rferrumequinum,7,61468777.0,61468903.0
rferrumequinum,10,81387588.0,81387655.0
rferrumequinum,4,32828301.0,32828437.0
rferrumequinum,11,21122557.0,21122667.0
rferrumequinum,20,54560009.0,54560132.0
rferrumequinum,11,55710873.0,55710960.0
rferrumequinum,20,55683521.0,55683588.0
rferrumequinum,9,87969147.0,87969248.0
rferrumequinum,2,60081368.0,60081453.0
rferrumequinum,4,9521056.0,9521159.0
rferrumequinum,X,82418457.0,82418534.0
rferrumequinum,28,1337175.0,1337324.0
rferrumequinum,6,1913446.0,1913510.0
rferrumequinum,24,12882769.0,12882835.0
rferrumequinum,6,96040649.0,96040710.0
rferrumequinum,21,433736.0,433804.0
rferrumequinum,X,5187555.0,5187617.0
rferrumequinum,9,72225919.0,72225982.0
rferrumequinum,9,9575097.0,9575162.0
rferrumequinum,12,56116450.0,56116508.0
rferrumequinum,15,16029155.0,16029211.0
rferrumequinum,23,7648711.0,7648760.0
rferrumequinum,28,1334848.0,1334906.0
rferrumequinum,4,4101692.0,4101819.0
rferrumequinum,14,43986055.0,43986126.0
rferrumequinum,6,93890895.0,93890945.0
rferrumequinum,16,3593029.0,3593071.0
rferrumequinum,X,107659675.0,107659774.0
umaritimus,,23562578.0,23566644.0
umaritimus,X,56213532.0,56215906.0
umaritimus,,363383.0,366032.0
umaritimus,,40729.0,42443.0
umaritimus,,367476.0,369199.0
umaritimus,,47387806.0,47388610.0
umaritimus,,75383825.0,75385424.0
umaritimus,,58448300.0,58449479.0
umaritimus,,58571443.0,58572412.0
umaritimus,,37300.0,38237.0
umaritimus,,366339.0,367230.0
umaritimus,,39472.0,40426.0
umaritimus,,58450183.0,58450926.0
umaritimus,,36089.0,36619.0
umaritimus,,362276.0,362803.0
umaritimus,,39389466.0,39390174.0
umaritimus,,58572479.0,58573151.0
umaritimus,,58570635.0,58571257.0
umaritimus,,9931129.0,9932167.0
umaritimus,,70351233.0,70351646.0
umaritimus,,75386776.0,75387448.0
umaritimus,,75382096.0,75382482.0
umaritimus,,9922155.0,9922516.0
umaritimus,,36959.0,37274.0
umaritimus,,75385760.0,75386308.0
umaritimus,,75382507.0,75382778.0
umaritimus,,22824618.0,22824944.0
umaritimus,,46725075.0,46725236.0
umaritimus,,75380120.0,75380522.0
umaritimus,,25104278.0,25104422.0
umaritimus,,75380912.0,75381155.0
umaritimus,,75383233.0,75383543.0
umaritimus,,981548.0,981745.0
umaritimus,,66691003.0,66691232.0
umaritimus,,36733024.0,36733506.0
umaritimus,,43987840.0,43987910.0
umaritimus,,9930652.0,9930922.0
umaritimus,,9929703.0,9929893.0
umaritimus,,1861273.0,1861396.0
umaritimus,,21575951.0,21576099.0
umaritimus,,2294049.0,2294236.0
umaritimus,,37460613.0,37460692.0
umaritimus,,111618.0,111737.0
umaritimus,,58449675.0,58449921.0
umaritimus,,43892438.0,43892567.0
umaritimus,,84066.0,84142.0
umaritimus,,72332592.0,72332660.0
umaritimus,,31938334.0,31938408.0
umaritimus,,362824.0,362900.0
umaritimus,,48857042.0,48857113.0
umaritimus,,22078294.0,22078531.0
umaritimus,,21031630.0,21031711.0
umaritimus,,23003850.0,23003935.0
umaritimus,X,6324472.0,6324524.0
umaritimus,,77423269.0,77423335.0
umaritimus,,75381678.0,75381802.0
umaritimus,,30111471.0,30111540.0
umaritimus,,45262259.0,45262348.0
umaritimus,,37148658.0,37148728.0
umaritimus,,22824462.0,22824535.0
umaritimus,,22825799.0,22825900.0
umaritimus,,2297883.0,2298172.0
umaritimus,,80109363.0,80109404.0
umaritimus,,1035410.0,1035472.0
umaritimus,,21279698.0,21282786.0
umaritimus,,1383.0,3373.0
umaritimus,,16815443.0,16817976.0
umaritimus,,16819271.0,16821162.0
umaritimus,,16821359.0,16823000.0
umaritimus,,17762511.0,17763695.0
umaritimus,,82913541.0,82914733.0
umaritimus,,82892704.0,82893877.0
umaritimus,,22589920.0,22590986.0
umaritimus,,3437.0,4007.0
umaritimus,,33410881.0,33412730.0
umaritimus,,33409232.0,33410577.0
umaritimus,,16823255.0,16823973.0
umaritimus,,22587451.0,22588334.0
umaritimus,,22595005.0,22595928.0
umaritimus,,22597862.0,22598566.0
umaritimus,,82912398.0,82913068.0
umaritimus,,33412744.0,33413596.0
umaritimus,,22592428.0,22593187.0
umaritimus,X,121916820.0,121917176.0
umaritimus,,72753898.0,72754330.0
umaritimus,,22593390.0,22593941.0
umaritimus,X,121916841.0,121917176.0
umaritimus,,22588577.0,22589201.0
umaritimus,,62549707.0,62550312.0
umaritimus,,4009.0,4336.0
umaritimus,,22589351.0,22589812.0
umaritimus,,16823990.0,16824320.0
umaritimus,X,121917227.0,121917496.0
umaritimus,,22082239.0,22082643.0
umaritimus,,22594498.0,22594835.0
umaritimus,,82913221.0,82913520.0
umaritimus,,9280348.0,9280491.0
umaritimus,,72753990.0,72754330.0
umaritimus,,19544379.0,19544667.0
umaritimus,,19544379.0,19544667.0
umaritimus,,19544379.0,19544667.0
umaritimus,,19544379.0,19544667.0
umaritimus,,19544379.0,19544667.0
umaritimus,,19544379.0,19544667.0
umaritimus,,19544379.0,19544667.0
umaritimus,,19544379.0,19544667.0
umaritimus,,19544379.0,19544667.0
umaritimus,,19544379.0,19544667.0
umaritimus,,19544379.0,19544667.0
umaritimus,,19544379.0,19544667.0
umaritimus,,19544379.0,19544667.0
umaritimus,,19544379.0,19544667.0
umaritimus,,19544379.0,19544667.0
umaritimus,,19544379.0,19544667.0
umaritimus,,19544379.0,19544667.0
umaritimus,,19544379.0,19544667.0
umaritimus,,19544379.0,19544667.0
umaritimus,,19544379.0,19544667.0
umaritimus,,19544379.0,19544667.0
umaritimus,,19544379.0,19544667.0
umaritimus,,19544379.0,19544667.0
umaritimus,,19544379.0,19544667.0
umaritimus,,19544379.0,19544667.0
umaritimus,,19544385.0,19544667.0
umaritimus,,33413591.0,33413854.0
umaritimus,,19544395.0,19544667.0
umaritimus,,2644734.0,2644898.0
umaritimus,,19544379.0,19544667.0
umaritimus,,19544398.0,19544667.0
umaritimus,,19544379.0,19544667.0
umaritimus,,19544408.0,19544667.0
umaritimus,,82918986.0,82919299.0
umaritimus,,19544379.0,19544660.0
umaritimus,,19544379.0,19544650.0
umaritimus,,25049598.0,25049814.0
umaritimus,,19544418.0,19544667.0
umaritimus,,30757628.0,30757879.0
umaritimus,,19544379.0,19544640.0
umaritimus,,19544444.0,19544667.0
umaritimus,,47235223.0,47235376.0
umaritimus,,19544445.0,19544667.0
umaritimus,,19544379.0,19544630.0
umaritimus,,19544448.0,19544667.0
umaritimus,,17681154.0,17681648.0
umaritimus,,16814985.0,16815199.0
umaritimus,,19544465.0,19544667.0
umaritimus,,19544468.0,19544667.0
umaritimus,,19544379.0,19544620.0
umaritimus,,19544478.0,19544667.0
umaritimus,,33414068.0,33414363.0
umaritimus,,19544379.0,19544610.0
umaritimus,,19544379.0,19544590.0
umaritimus,,19544488.0,19544667.0
umaritimus,,19544379.0,19544600.0
umaritimus,,82910447.0,82910634.0
umaritimus,,82911974.0,82912161.0
umaritimus,,116941.0,117059.0
umaritimus,,19544505.0,19544667.0
umaritimus,,19544508.0,19544667.0
umaritimus,,42568.0,42796.0
umaritimus,,36429083.0,36429376.0
umaritimus,,82903495.0,82903779.0
umaritimus,,735079.0,735155.0
umaritimus,,342293.0,342568.0
umaritimus,,343878.0,344153.0
umaritimus,,82914744.0,82914851.0
umaritimus,,9924592.0,9924999.0
umaritimus,,43146161.0,43146443.0
umaritimus,,54067686.0,54067760.0
umaritimus,,13065008.0,13065072.0
umaritimus,,82180169.0,82180235.0
umaritimus,,16818925.0,16819063.0
umaritimus,,58201390.0,58201457.0
umaritimus,,82903957.0,82904092.0
umaritimus,,56148333.0,56148391.0
umaritimus,,33389421.0,33389492.0
umaritimus,,96939005.0,96939056.0
umaritimus,,8303722.0,8303791.0
umaritimus,,66289445.0,66289503.0
umaritimus,,36466682.0,36466847.0
umaritimus,,82902896.0,82903025.0
umaritimus,,82910871.0,82910997.0
umaritimus,,36429423.0,36429580.0
umaritimus,,36466682.0,36466863.0
umaritimus,,36466682.0,36466837.0
umaritimus,,38528712.0,38528785.0
umaritimus,,13952650.0,13952699.0
umaritimus,,47501179.0,47501250.0
umaritimus,,78758760.0,78758832.0
umaritimus,,71100081.0,71100141.0
umaritimus,,36466682.0,36466863.0
umaritimus,,36466682.0,36466863.0
umaritimus,,36466682.0,36466857.0
umaritimus,,97219376.0,97219443.0
umaritimus,,10538205.0,10538273.0
umaritimus,,36466682.0,36466863.0
umaritimus,,36466682.0,36466872.0
umaritimus,,43047.0,43097.0
umaritimus,X,46569806.0,46569864.0
umaritimus,X,104912487.0,104912578.0
umaritimus,,36466682.0,36466863.0
umaritimus,,36466682.0,36466863.0
umaritimus,,36466682.0,36466863.0
umaritimus,,36466682.0,36466863.0
umaritimus,,36466682.0,36466863.0
umaritimus,,36466682.0,36466863.0
umaritimus,,36466682.0,36466863.0
umaritimus,,36466682.0,36466863.0
umaritimus,,36466682.0,36466863.0
umaritimus,,36466682.0,36466863.0
umaritimus,,36466682.0,36466863.0
umaritimus,,36466682.0,36466863.0
umaritimus,,36466682.0,36466863.0
umaritimus,,36466682.0,36466863.0
umaritimus,,36466682.0,36466863.0
umaritimus,,36466682.0,36466863.0
umaritimus,,36466682.0,36466863.0
umaritimus,,36466682.0,36466863.0
umaritimus,,36466682.0,36466863.0
umaritimus,,36466682.0,36466863.0
umaritimus,,36466682.0,36466863.0
umaritimus,,36466682.0,36466863.0
umaritimus,,36466682.0,36466863.0
umaritimus,,36466682.0,36466863.0
umaritimus,,36466682.0,36466863.0
umaritimus,,36466682.0,36466863.0
umaritimus,,36466682.0,36466863.0
umaritimus,,36466682.0,36466863.0
umaritimus,,36466682.0,36466863.0
umaritimus,,36466682.0,36466863.0
umaritimus,,36466682.0,36466863.0
umaritimus,,36466682.0,36466863.0
umaritimus,,36466682.0,36466811.0
umaritimus,,100535627.0,100535684.0
umaritimus,,36466683.0,36466863.0
umaritimus,,43779870.0,43779930.0
pleo,F2,5538813.0,5545527.0
pleo,E1,24699768.0,24707126.0
pleo,F2,5428252.0,5432313.0
pleo,B4,58479629.0,58484729.0
pleo,C1,124528411.0,124532061.0
pleo,A1,914668.0,917618.0
pleo,B1,96729651.0,96732268.0
pleo,F2,5384148.0,5386277.0
pleo,C2,24491688.0,24493972.0
pleo,D4,31612347.0,31615702.0
pleo,E1,24694068.0,24696873.0
pleo,B4,58473875.0,58476756.0
pleo,A1,910179.0,912792.0
pleo,F2,5381798.0,5383523.0
pleo,B3,34906828.0,34908716.0
pleo,F3,29074052.0,29076056.0
pleo,B1,106636637.0,106638485.0
pleo,E1,24697840.0,24699299.0
pleo,B4,58477805.0,58479123.0
pleo,A1,130451084.0,130452433.0
pleo,B1,107450672.0,107451743.0
pleo,B4,48549939.0,48551192.0
pleo,A3,109833128.0,109834110.0
pleo,A1,68586077.0,68586778.0
pleo,F2,5383552.0,5384253.0
pleo,E2,50710130.0,50711255.0
pleo,D4,31615924.0,31617065.0
pleo,A1,913787.0,914666.0
pleo,A3,109834110.0,109834778.0
pleo,C1,41009153.0,41009752.0
pleo,C2,73391295.0,73392609.0
pleo,C1,163277856.0,163278691.0
pleo,D2,7901843.0,7902642.0
pleo,C2,32191997.0,32192723.0
pleo,A2,36433851.0,36434504.0
pleo,B1,96729132.0,96729703.0
pleo,D4,254792.0,255470.0
pleo,A2,60042096.0,60042745.0
pleo,B4,55368040.0,55368655.0
pleo,A1,130599279.0,130599858.0
pleo,D4,31611856.0,31612347.0
pleo,A1,113176287.0,113176853.0
pleo,B1,158353.0,158981.0
pleo,F2,5383847.0,5384253.0
pleo,D1,198524.0,199176.0
pleo,C1,34216798.0,34217154.0
pleo,A1,912892.0,913738.0
pleo,B4,58476866.0,58477470.0
pleo,C1,124572748.0,124573251.0
pleo,C1,124357860.0,124358475.0
pleo,E3,41527780.0,41528408.0
pleo,B4,10280274.0,10280808.0
pleo,D1,4671412.0,4671877.0
pleo,A2,60036725.0,60037225.0
pleo,E3,41522432.0,41522930.0
pleo,C2,32191573.0,32191998.0
pleo,D1,4662601.0,4663055.0
pleo,D1,311928.0,312380.0
pleo,D4,31617411.0,31617894.0
pleo,D2,50767242.0,50767666.0
pleo,E1,24696889.0,24697511.0
pleo,A1,93929961.0,93930416.0
pleo,A2,36681927.0,36682424.0
pleo,E3,41685425.0,41685857.0
pleo,F3,13967063.0,13967761.0
pleo,,112426.0,112872.0
pleo,C1,65583688.0,65583981.0
pleo,B4,61677732.0,61678179.0
pleo,F3,13972474.0,13973051.0
pleo,C2,73390068.0,73390746.0
pleo,B4,82736425.0,82736955.0
pleo,C2,77623151.0,77623465.0
pleo,B3,80243249.0,80243593.0
pleo,E2,61641152.0,61641470.0
pleo,B1,96729400.0,96729703.0
pleo,F3,13971147.0,13971626.0
pleo,B2,57975641.0,57975916.0
pleo,F2,25495487.0,25495737.0
pleo,A1,913097.0,913738.0
pleo,D2,11645024.0,11645258.0
pleo,E1,24697177.0,24697511.0
pleo,B4,58477164.0,58477470.0
pleo,E2,50711486.0,50711803.0
pleo,F3,13965257.0,13965688.0
pleo,A2,115991112.0,115991275.0
pleo,C2,73390795.0,73391077.0
pleo,C2,109053312.0,109053984.0
pleo,A2,135643882.0,135644229.0
pleo,A1,137560337.0,137560699.0
pleo,D2,16058949.0,16059140.0
pleo,A1,107185505.0,107185640.0
pleo,F3,13969362.0,13969725.0
pleo,F3,13968322.0,13968728.0
pleo,A1,130599124.0,130599276.0
pleo,B4,14282061.0,14282164.0
pleo,B4,11039504.0,11039906.0
pleo,E3,41689792.0,41690045.0
pleo,,116859.0,117082.0
pleo,A1,130450701.0,130450842.0
pleo,E2,61645420.0,61645675.0
pleo,D1,1308970.0,1309296.0
pleo,B1,114913622.0,114913783.0
pleo,A2,147625822.0,147625926.0
pleo,C2,109052094.0,109052412.0
pleo,F3,13971840.0,13972098.0
pleo,E1,24697417.0,24697790.0
pleo,D1,20856374.0,20856471.0
pleo,D4,54057198.0,54057494.0
pleo,F3,13966058.0,13966305.0
pleo,B2,57975823.0,57975916.0
pleo,B3,80243132.0,80243224.0
pleo,D4,63745124.0,63745222.0
pleo,E3,30854685.0,30854802.0
pleo,E2,61469537.0,61469641.0
pleo,B1,110601063.0,110601122.0
pleo,B3,89754088.0,89754160.0
pleo,C1,65584112.0,65584163.0
pleo,B1,166098698.0,166098794.0
pleo,D1,90922215.0,90922346.0
pleo,B1,40617179.0,40617329.0
pleo,B4,113735443.0,113735495.0
pleo,D2,30967253.0,30967313.0
pleo,A1,73394483.0,73394601.0
pleo,B4,139934326.0,139934464.0
pleo,F2,5384106.0,5384180.0
pleo,E1,8810842.0,8810948.0
pleo,A3,29538763.0,29538820.0
pleo,B3,92288053.0,92288104.0
pleo,B4,63693639.0,63693715.0
pleo,D4,31611573.0,31611683.0
pleo,F2,5384107.0,5384167.0
pleo,B3,119016885.0,119016939.0
pleo,A1,180892723.0,180892774.0
pleo,A3,2445528.0,2445647.0
pleo,C1,54719955.0,54719994.0
pleo,F2,5384218.0,5384273.0
pleo,B3,140824205.0,140824340.0
pleo,C2,12269773.0,12269885.0
pleo,C2,91096207.0,91096261.0
pleo,E3,20659194.0,20659296.0
pleo,F2,5384198.0,5384270.0
pleo,F2,5393319.0,5399947.0
pleo,F2,5400465.0,5407094.0
pleo,F2,5386275.0,5392801.0
pleo,F2,5407612.0,5414331.0
pleo,F2,5416247.0,5420270.0
pleo,C2,115478695.0,115482024.0
pleo,F2,5420788.0,5423468.0
pleo,E2,6581940.0,6584048.0
pleo,F2,5414849.0,5416248.0
pleo,A1,89088742.0,89090370.0
pleo,C1,78553994.0,78555252.0
pleo,D1,90672843.0,90674940.0
pleo,E2,6580808.0,6581720.0
pleo,D1,90682710.0,90685282.0
pleo,C2,80432713.0,80433404.0
pleo,F3,3383999.0,3384915.0
pleo,C2,90001730.0,90002566.0
pleo,B2,94310861.0,94312336.0
pleo,A1,141326324.0,141327079.0
pleo,F2,5399943.0,5400461.0
pleo,F2,5407090.0,5407608.0
pleo,F2,5414327.0,5414845.0
pleo,F2,5420266.0,5420784.0
pleo,F2,5392797.0,5393315.0
pleo,B1,49651616.0,49652425.0
pleo,B3,69917194.0,69918279.0
pleo,B2,94309690.0,94310658.0
pleo,B2,60702694.0,60703463.0
pleo,A1,127684192.0,127685072.0
pleo,B2,95302334.0,95303175.0
pleo,F3,3385123.0,3385680.0
pleo,B2,94313925.0,94314803.0
pleo,D1,2154797.0,2155592.0
pleo,A2,110227870.0,110228506.0
pleo,B2,94307128.0,94308065.0
pleo,D2,7902670.0,7903289.0
pleo,B3,124736994.0,124737533.0
pleo,B2,90554767.0,90555388.0
pleo,E3,30854232.0,30854666.0
pleo,E2,61469047.0,61469538.0
pleo,B3,69903584.0,69904182.0
pleo,D1,4928589.0,4929064.0
pleo,B3,69920836.0,69921424.0
pleo,D2,2197958.0,2198486.0
pleo,A1,96395808.0,96396341.0
pleo,E1,33652.0,34083.0
pleo,D1,100644.0,101076.0
pleo,B2,94308387.0,94309092.0
pleo,D4,103231.0,103663.0
pleo,D1,90685547.0,90686324.0
pleo,,79175.0,79607.0
pleo,B1,12659.0,13105.0
pleo,B3,69904388.0,69904955.0
pleo,,294490.0,294936.0
pleo,B2,94313024.0,94313675.0
pleo,B1,76554467.0,76555115.0
pleo,E3,30853857.0,30854231.0
pleo,B1,46546652.0,46547103.0
pleo,A2,39366363.0,39366780.0
pleo,D1,90672148.0,90672703.0
pleo,D1,115316387.0,115316819.0
pleo,D1,90671434.0,90672078.0
pleo,D3,26587522.0,26587953.0
pleo,C2,48544700.0,48545113.0
pleo,B4,104443912.0,104444321.0
pleo,B4,104444343.0,104444683.0
pleo,F3,10573910.0,10574264.0
pleo,B1,1438916.0,1439389.0
pleo,F3,49429692.0,49430586.0
pleo,D4,16312043.0,16312309.0
pleo,C2,59527267.0,59527546.0
pleo,A3,123420122.0,123420350.0
pleo,C2,17395510.0,17395781.0
pleo,A3,78835248.0,78835681.0
pleo,D2,7903286.0,7903590.0
pleo,A3,78835836.0,78836238.0
pleo,F2,67334465.0,67334643.0
pleo,B2,70186572.0,70186784.0
pleo,B3,69918527.0,69918887.0
pleo,A3,78836433.0,78836932.0
pleo,D3,54131174.0,54131385.0
pleo,B2,95301785.0,95302099.0
pleo,D1,4267844.0,4268160.0
pleo,B4,81822462.0,81822767.0
pleo,B3,69905435.0,69905778.0
pleo,D1,90671169.0,90671354.0
pleo,B2,94309220.0,94309462.0
pleo,F3,49429254.0,49429539.0
pleo,A3,117504108.0,117504393.0
pleo,D1,96451.0,96704.0
pleo,,74987.0,75240.0
pleo,E1,29441.0,29664.0
pleo,B2,94312784.0,94313002.0
pleo,B1,8454.0,8677.0
pleo,D4,99778.0,100032.0
pleo,,290282.0,290505.0
pleo,D1,4928429.0,4928574.0
pleo,F3,3383474.0,3383594.0
pleo,F3,3383624.0,3383774.0
pleo,A3,78754233.0,78754344.0
pleo,D1,63396837.0,63397024.0
pleo,A1,102300212.0,102300345.0
pleo,D1,79422143.0,79422230.0
pleo,D3,26587352.0,26587506.0
pleo,D4,63744959.0,63745118.0
pleo,A1,96395706.0,96395808.0
pleo,B2,76831858.0,76831971.0
pleo,D1,90676459.0,90676762.0
pleo,A1,163838145.0,163838244.0
pleo,C2,77623464.0,77623553.0
pleo,B2,94309122.0,94309221.0
pleo,D1,311753.0,311872.0
pleo,A2,36433702.0,36433832.0
pleo,A2,158313210.0,158313274.0
pleo,C1,207646501.0,207646575.0
pleo,D4,254673.0,254793.0
pleo,A1,8427716.0,8427785.0
pleo,B3,54101308.0,54101397.0
pleo,D1,90675579.0,90675710.0
pleo,F3,49428659.0,49428874.0
pleo,B3,87757672.0,87757933.0
pleo,D1,4662441.0,4662546.0
pleo,A2,36681827.0,36681928.0
pleo,C1,124357690.0,124357809.0
pleo,A2,60036625.0,60036726.0
pleo,D3,41494019.0,41494079.0
pleo,B4,116653691.0,116653758.0
pleo,F2,23540574.0,23540649.0
pleo,F3,49428747.0,49428874.0
pleo,B2,74203979.0,74204028.0
pleo,B3,4553714.0,4553852.0
pleo,A1,89090417.0,89090586.0
pleo,B1,158232.0,158322.0
pleo,A1,126315200.0,126315261.0
pleo,A1,36520453.0,36520599.0
pleo,B2,49844978.0,49845052.0
pleo,D3,40164961.0,40165019.0
pleo,A1,11679688.0,11679745.0
pleo,C2,59527549.0,59527600.0
pleo,B1,39233773.0,39233833.0
pleo,B1,182017974.0,182018074.0
pleo,C2,73085756.0,73085814.0
pleo,Y,1600030.0,1600155.0
pleo,C1,131305367.0,131305432.0
pleo,D3,701858.0,701946.0
pleo,E2,33861927.0,33862056.0
pleo,B4,2491117.0,2491224.0
pleo,C1,47887397.0,47887465.0
pleo,D3,1839323.0,1839427.0
pleo,E2,1809351.0,1809465.0
pleo,E2,33861911.0,33862045.0
lcatta,11,35201237.0,35207046.0
lcatta,11,35197065.0,35200971.0
lcatta,11,35197147.0,35200971.0
lcatta,Y,560638.0,563431.0
lcatta,13,82812598.0,82815386.0
lcatta,Y,995360.0,998157.0
lcatta,25,549148.0,551364.0
lcatta,11,35194480.0,35195828.0
lcatta,2,124832053.0,124832797.0
lcatta,3,52286387.0,52288348.0
lcatta,11,35193669.0,35194483.0
lcatta,13,59521001.0,59521776.0
lcatta,11,35195906.0,35196622.0
lcatta,13,59519903.0,59520617.0
lcatta,6,92371699.0,92372569.0
lcatta,5,32427470.0,32427965.0
lcatta,13,82815922.0,82816437.0
lcatta,Y,563967.0,564482.0
lcatta,Y,998693.0,999208.0
lcatta,4,3185576.0,3186050.0
lcatta,13,59519565.0,59519809.0
lcatta,3,52288348.0,52288670.0
lcatta,7,86835620.0,86836211.0
lcatta,6,16408388.0,16408669.0
lcatta,8,63442072.0,63442468.0
lcatta,4,3074737.0,3075217.0
lcatta,8,63442326.0,63442724.0
lcatta,24,16426455.0,16426802.0
lcatta,23,4154035.0,4154415.0
lcatta,23,4154035.0,4154409.0
lcatta,21,20480553.0,20480946.0
lcatta,8,63442400.0,63442798.0
lcatta,26,1721321.0,1721597.0
lcatta,13,52452559.0,52453106.0
lcatta,7,86836551.0,86836909.0
lcatta,6,92373610.0,92373796.0
lcatta,10,536622.0,536909.0
lcatta,10,536622.0,536901.0
lcatta,3,1439719.0,1440006.0
lcatta,19,2706772.0,2707162.0
lcatta,3,1439719.0,1440012.0
lcatta,16,27233805.0,27233988.0
lcatta,12,93994508.0,93994707.0
lcatta,12,93994508.0,93994707.0
lcatta,16,27233805.0,27233988.0
lcatta,16,27233805.0,27233988.0
lcatta,16,54806190.0,54806413.0
lcatta,26,1721321.0,1721541.0
lcatta,26,1721321.0,1721534.0
lcatta,6,80170187.0,80170384.0
lcatta,3,90799513.0,90799882.0
lcatta,21,33725758.0,33726097.0
lcatta,X,73173266.0,73173529.0
lcatta,17,1212067.0,1212270.0
lcatta,17,1212067.0,1212270.0
lcatta,1,284511688.0,284511895.0
lcatta,1,284511688.0,284511895.0
lcatta,21,32620058.0,32620335.0
lcatta,11,97229116.0,97229342.0
lcatta,15,51503569.0,51503775.0
lcatta,17,1212065.0,1212271.0
lcatta,17,1212065.0,1212271.0
lcatta,21,33725126.0,33725454.0
lcatta,5,2366666.0,2366884.0
lcatta,5,50491024.0,50491316.0
lcatta,25,14034907.0,14035108.0
lcatta,5,2366677.0,2366883.0
lcatta,5,14289345.0,14289532.0
lcatta,11,15969377.0,15969533.0
lcatta,7,86835415.0,86835556.0
lcatta,15,5742205.0,5742373.0
lcatta,3,89575797.0,89575878.0
lcatta,X,10044258.0,10044420.0
lcatta,X,10044258.0,10044420.0
lcatta,X,66974285.0,66974536.0
lcatta,13,59520067.0,59520151.0
lcatta,23,3522655.0,3522903.0
lcatta,25,4339924.0,4340168.0
lcatta,11,49073.0,49248.0
lcatta,11,35196569.0,35196685.0
lcatta,14,19432303.0,19432446.0
lcatta,25,4339933.0,4340168.0
lcatta,11,49062.0,49245.0
lcatta,14,19432304.0,19432444.0
lcatta,26,6449348.0,6449547.0
lcatta,1,168206551.0,168206622.0
lcatta,1,277604017.0,277604090.0
lcatta,19,34920713.0,34920857.0
lcatta,3,112626380.0,112626451.0
lcatta,6,92370418.0,92370540.0
lcatta,9,553514.0,553748.0
lcatta,21,30922705.0,30922772.0
lcatta,21,30922705.0,30922772.0
lcatta,13,59520571.0,59520690.0
lcatta,26,2729621.0,2729748.0
lcatta,16,54806321.0,54806410.0
lcatta,17,44348533.0,44348655.0
lcatta,1,18452612.0,18452685.0
lcatta,19,2706445.0,2706618.0
lcatta,20,9785532.0,9785651.0
lcatta,20,9785532.0,9785651.0
lcatta,22,6541705.0,6541752.0
lcatta,9,67256735.0,67256853.0
lcatta,2,140981456.0,140981571.0
lcatta,7,13045249.0,13045312.0
lcatta,26,2729622.0,2729735.0
lcatta,2,21358906.0,21358976.0
lcatta,11,79694429.0,79694491.0
lcatta,21,30015785.0,30015916.0
lcatta,7,8483766.0,8483819.0
lcatta,8,84590426.0,84590517.0
lcatta,8,84590426.0,84590517.0
lcatta,9,9124415.0,9124482.0
lcatta,10,88129269.0,88129338.0
lcatta,13,59519971.0,59520079.0
lcatta,20,12382730.0,12382796.0
lcatta,X,4047498.0,4047593.0
lcatta,X,4047498.0,4047593.0
lcatta,8,10997233.0,10997291.0
lcatta,13,28165380.0,28165458.0
lcatta,2,141276842.0,141277035.0
lcatta,2,141276842.0,141277035.0
lcatta,11,2754522.0,2754571.0
lcatta,7,82965515.0,82965607.0
lcatta,11,63963326.0,63963426.0
lcatta,20,9785537.0,9785651.0
lcatta,22,9962663.0,9962713.0
lcatta,2,37264183.0,37267441.0
lcatta,24,1502797.0,1505661.0
lcatta,Y,472003.0,474798.0
lcatta,Y,905248.0,908043.0
lcatta,,42119.0,44915.0
lcatta,24,1499944.0,1502471.0
lcatta,1,28810958.0,28813585.0
lcatta,9,55651540.0,55653576.0
lcatta,13,5910903.0,5912490.0
lcatta,1,277503177.0,277505084.0
lcatta,13,5908659.0,5910228.0
